Mecanismo de Participación Social en Guarderías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resultados de las visitas realizadas (abril-noviembre 2022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. ,Mes,OOAD,Localidad,Esquema,Número,Nombre,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Puntos máximos,Puntos alcanzados,%,No. de Padres,Horas 
893,oct-22,24SAN LUIS POTOSÍ                   ,24028SAN LUIS POTOSÍ                 ,U,1524,Balandra Kids,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
894,oct-22,25SINALOA                        ,25011GUASAVE,C,0039,"Exportadora Agrícola Sacramento, S.A. de C.V.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
895,oct-22,25SINALOA                        ,25011GUASAVE,C,0047,"Productora Agrícola San José, S.P.R. de R.L.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,4,8
896,oct-22,25SINALOA                        ,25018NAVOLATO,U,0357,"Guardería Infantil Sésamo, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
897,oct-22,25SINALOA                        ,25012MAZATLÁN ,U,1118,"Asociación de Mujeres Profesionistas Universitarias, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
898,oct-22,25SINALOA                        ,25006CULIACÁN      ,U,1437,"Estancia Infantil Tres Rios, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
899,oct-22,25SINALOA                        ,25006CULIACÁN      ,U,1521,"Servicios Educativos Aves, S. de R.L. de C.V.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
900,oct-22,25SINALOA                        ,25006CULIACÁN      ,U,1583,Estancia Infantil Caritas Felices S.C.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,37,94.87%,7,14
901,oct-22,25SINALOA                        ,25012MAZATLÁN ,U,1585,"Colegio Begsu de Mazatlán, A. C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
902,oct-22,26SONORA                             ,26029GUAYMAS,U,0154,Guardería Nemo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
903,oct-22,26SONORA                             ,26018CAJEME ,U,0264,Universo Infantil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,8,16
904,oct-22,26SONORA                             ,26017CABORCA,U,0387,"Mundo Pequeño Estancia Infantil, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
905,oct-22,26SONORA                             ,26043NOGALES,U,1004,"Guardería Club de Q-Kito, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
906,oct-22,26SONORA                             ,26030HERMOSILLO  ,U,1234,Carrusel Mágico,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
907,oct-22,26SONORA                             ,26030HERMOSILLO  ,U,1561,Estancia Infantil Kinder El Paraíso Progreso,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
908,oct-22,26SONORA                             ,26043NOGALES,U,1626,Estancia Infantil Momentos Preciosos,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,39,33,84.62%,3,6
909,oct-22,26SONORA                             ,26030HERMOSILLO  ,Y,0014,Aprendiendo a Crecer D'Corazón,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
910,oct-22,27TABASCO                            ,27002CÁRDENAS    ,U,0172,"Ch´aljin Alegría, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,6,12
911,oct-22,27TABASCO                            ,27004CENTRO,U,0708,"Patronato CANACO Villahermosa, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
912,oct-22,27TABASCO                            ,27004CENTRO,U,1314,Grupo Educativo Mename,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
913,oct-22,28TAMAULIPAS                         ,28038TAMPICO    ,U,0079,Pekes Tampico,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
914,oct-22,28TAMAULIPAS                         ,28022MATAMOROS  ,U,0169,"Imagens, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
915,oct-22,28TAMAULIPAS                         ,28041VICTORIA ,U,0991,Asociación Ayuda a la Mujer Trabajadora,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
916,oct-22,28TAMAULIPAS                         ,28009CIUDAD MADERO    ,U,0993,Creciendo Feliz Campus Madero,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
917,oct-22,28TAMAULIPAS                         ,28041VICTORIA ,U,1034,Mi Primer Angelito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
918,oct-22,28TAMAULIPAS                         ,28009CIUDAD MADERO    ,U,1040,Atlantis de Tampico Campus Madero,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
919,oct-22,28TAMAULIPAS                         ,28038TAMPICO    ,U,1107,Arco Iris Mágico,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
920,oct-22,28TAMAULIPAS                         ,28032REYNOSA,U,1423,Mi Escuelita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,9,18
921,oct-22,28TAMAULIPAS                         ,28022MATAMOROS  ,U,1497,Guarderías La Catarina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
922,oct-22,28TAMAULIPAS                         ,28041VICTORIA ,U,1545,Pekes Victoria,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
923,oct-22,28TAMAULIPAS                         ,28022MATAMOROS  ,U,1655,Evangelina Rascón de González,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
924,oct-22,28TAMAULIPAS                         ,28027NUEVO LAREDO,U,1658,Patronato Guarderías Rosalinda Lozano de Suárez A.C.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
925,oct-22,29TLAXCALA                           ,29013HUAMANTLA ,U,0431,"Estancias Infantiles Cuamanco, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
926,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30193VERACRUZ           ,U,0490,Colegio Queen Elizabeth I,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,6,12
927,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30193VERACRUZ           ,U,0492,Centro Educativo Ángeles de Luz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
928,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30087XALAPA  ,U,0511,Mi Mundo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
929,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30193VERACRUZ           ,U,0517,Papalote III,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
930,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30087XALAPA  ,U,0524,Centro de Desarrollo Infantil Canicas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
931,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30118ORIZABA     ,U,0354,Guardería Nenitos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
932,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30108MINATITLÁN,U,0637,Bebetines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
933,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30118ORIZABA     ,U,0639,Guardería Chiquitines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
934,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30071HUATUSCO  ,U,0646,El Principito II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
935,oct-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30108MINATITLÁN,U,1364,Guardería Brincos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
936,oct-22,31YUCATÁN                        ,31050MÉRIDA,U,0797,"Servicios Asistenciales, Educativos y Recreativos",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
937,oct-22,31YUCATÁN                        ,31050MÉRIDA,U,0881,Guardería y Kinder Montessori Itzimná,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
938,oct-22,31YUCATÁN                        ,31050MÉRIDA,U,0915,Guardería Participativa Cámara de Comercio de Mérida,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
939,oct-22,31YUCATÁN                        ,31050MÉRIDA,U,1401,Centro Educativo Itzimná,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,37,94.87%,6,12
940,oct-22,31YUCATÁN                        ,31050MÉRIDA,U,1429,Centro de Desarrollo Infantil Mérida,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
941,oct-22,31YUCATÁN                        ,31050MÉRIDA,U,1478,Centro de Desarrollo Infantil Noel Souza Carvajal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
942,oct-22,32ZACATECAS       ,32039RÍO GRANDE    ,U,0151,Guardería Burbuja de Amor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
943,oct-22,32ZACATECAS       ,32036OJOCALIENTE                                            ,U,0176,Guardería Infantil Mi Casita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
944,oct-22,32ZACATECAS       ,32057TRANCOSO ,U,0757,Guardería Infantil Barney y sus Amigos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
945,oct-22,32ZACATECAS       ,32056ZACATECAS,U,1143,Guardería Infantil Ciudad Administrativa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
946,oct-22,32ZACATECAS       ,32010FRESNILLO,U,1255,"Guardería Infantil Rosa y Plata de Rotary, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
947,nov-22,09CIUDAD DE MÉXICO,09005GUSTAVO A. MADERO,U,623,Los Pequeños Genios,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
948,nov-22,09CIUDAD DE MÉXICO,09005GUSTAVO A. MADERO,U,0715,Aqua Kids,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,37,97.37%,4,8
949,nov-22,09CIUDAD DE MÉXICO,09016MIGUEL HIDALGO,U,1406,Guardería Periodistas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
950,nov-22,09CIUDAD DE MÉXICO,09016MIGUEL HIDALGO,U,1424,CENDI Kiddy Ker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
951,nov-22,09CIUDAD DE MÉXICO,09015CUAUHTÉMOC,U,0619,Instituto Shakespeare,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,32,84.21%,7,14
952,nov-22,09CIUDAD DE MÉXICO,09017VENUSTIANO CARRANZA,U,0697,"Centro de Des. Infantil General Ignacio Zaragoza,S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
953,nov-22,09CIUDAD DE MÉXICO,09005GUSTAVO A. MADERO,U,1350,Guardería Goku,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
954,nov-22,09CIUDAD DE MÉXICO,09003COYOACÁN,U,0541,Dreams House,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Reactivo para fines informativos,1,1,1,38,37,97.37%,6,12
955,nov-22,09CIUDAD DE MÉXICO,09014BENITO JUÁREZ,U,0790,Centinela de Infantes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
956,nov-22,09CIUDAD DE MÉXICO,09012TLALPAN,U,0879,Ali Jardín de Niños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,Reactivo para fines informativos,1,1,1,38,36,94.74%,4,8
957,nov-22,09CIUDAD DE MÉXICO,09004CUAJIMALPA DE MORELOS,U,1091,"Jardín de Niños el Bosque Animado, S.C.",1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,33,86.84%,4,8
958,nov-22,09CIUDAD DE MÉXICO,09014BENITO JUÁREZ,U,1092,El Mundo Feliz de los Bukis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
959,nov-22,09CIUDAD DE MÉXICO,09013XOCHIMILCO,U,0058,Bambinello,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Reactivo para fines informativos,1,1,1,38,37,97.37%,4,8
960,nov-22,09CIUDAD DE MÉXICO,09007IZTAPALAPA,U,0060,Kindergarden,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
961,nov-22,09CIUDAD DE MÉXICO,09012TLALPAN,U,1543,Instituto Marshall México,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
962,nov-22,09CIUDAD DE MÉXICO,09007IZTAPALAPA,U,1638,"Instituto Pedagógico de Educación Inicial, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
963,nov-22,09CIUDAD DE MÉXICO,09011TLÁHUAC,U,1644,Instituto Marshall Mexico S.C. Plantel Tlahuac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
964,nov-22,01AGUASCALIENTES,01006PABELLÓN ARTEAGA      ,U,0012,"Centro de Desarrollo Infantil La Estrella, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
965,nov-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,0014,"Críos, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
966,nov-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,0540,"Centro de Desarrollo Infantil Ternura, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
967,nov-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,1268,"Centro de Desarrollo Infantil Pequeños Traviesos, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
968,nov-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,1270,Instituto El Mundo de los Niños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
969,nov-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,1604,Cendi Mini Peques,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
970,nov-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,1640,"Centro de Desarrollo Infantil Girasol, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
971,nov-22,02BAJA CALIFORNIA     ,02001ENSENADA,U,0252,Mi Puerto Alegría,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
972,nov-22,02BAJA CALIFORNIA     ,02002MEXICALI,U,0266,Mi Pequeño Amigo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,37,97.37%,6,12
973,nov-22,02BAJA CALIFORNIA     ,02001ENSENADA,U,0281,Estancia Infantil Misión,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
974,nov-22,02BAJA CALIFORNIA     ,02002MEXICALI,U,0310,CONSORCIO BUMA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
975,nov-22,02BAJA CALIFORNIA     ,02002MEXICALI,U,1613,El Jardín de los Sueños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
976,nov-22,02BAJA CALIFORNIA     ,02004TIJUANA,U,1646,Operadora de guarderías FASPI S.A. de C.V.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
977,nov-22,02BAJA CALIFORNIA     ,02004TIJUANA,Y,0008,Servicios Integrales El Tesoro de la Infancia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
978,nov-22,02BAJA CALIFORNIA     ,02004TIJUANA,Y,0015,Colegio Integral,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
979,nov-22,02BAJA CALIFORNIA     ,02002MEXICALI,Y,0036,Estancia Infantil Bambinos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
980,nov-22,03BAJA CALIFORNIA SUR      ,03003LA PAZ,U,0022,El Osito Mandarín,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
981,nov-22,03BAJA CALIFORNIA SUR      ,03003LA PAZ,U,0023,"La Casita de Colores, S.C.",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,37,97.37%,4,8
982,nov-22,03BAJA CALIFORNIA SUR      ,03003LA PAZ,U,0278,Estancia Infantil de Subcalifornia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
983,nov-22,04CAMPECHE                           ,04002CAMPECHE,U,0027,Peques,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,37,97.37%,5,10
